season,week,game_id,gameday,home_team,away_team,book_key,book_title,region,home_point,home_price,away_point,away_price,home_spread_normalized,home_implied_prob_devigged,away_implied_prob_devigged,nflverse_spread_line,deviation_pts,fetched_at,source_week_snapshot
2026,2,2026_02_WAS_DAL,2026-09-20,DAL,WAS,betonlineag,BetOnline.ag,us,-4.0,-107,4.0,-113,4.0,0.4935039625828245,0.5064960374171755,4.5,-0.5,2026-09-20T11:24:00,market_spreads_week2_2026.csv
2026,2,2026_02_WAS_DAL,2026-09-20,DAL,WAS,betrivers,BetRivers,us,-4.0,-110,4.0,-110,4.0,0.5,0.5,4.5,-0.5,2026-09-20T11:24:00,market_spreads_week2_2026.csv
2026,2,2026_02_WAS_DAL,2026-09-20,DAL,WAS,betrivers_ca_on,BetRivers (CA - ON),ca,-4.0,-110,4.0,-110,4.0,0.5,0.5,4.5,-0.5,2026-09-20T11:24:00,market_spreads_week2_2026.csv
2026,2,2026_02_WAS_DAL,2026-09-20,DAL,WAS,betus,BetUS,us,-4.0,-110,4.0,-110,4.0,0.5,0.5,4.5,-0.5,2026-09-20T11:24:00,market_spreads_week2_2026.csv
2026,2,2026_02_WAS_DAL,2026-09-20,DAL,WAS,bovada,Bovada,us,-4.0,-110,4.0,-110,4.0,0.5,0.5,4.5,-0.5,2026-09-20T11:24:00,market_spreads_week2_2026.csv
2026,2,2026_02_WAS_DAL,2026-09-20,DAL,WAS,draftkings,DraftKings,us,-3.5,-120,3.5,100,3.5,0.5217391304347826,0.4782608695652174,4.5,-1.0,2026-09-20T11:24:00,market_spreads_week2_2026.csv
2026,2,2026_02_WAS_DAL,2026-09-20,DAL,WAS,fanduel,FanDuel,us,-4.5,-102,4.5,-120,4.5,0.480719794344473,0.519280205655527,4.5,0.0,2026-09-20T11:24:00,market_spreads_week2_2026.csv
2026,2,2026_02_WAS_DAL,2026-09-20,DAL,WAS,lowvig,LowVig.ag,us,-4.0,-102,4.0,-108,4.0,0.4930284439486894,0.5069715560513106,4.5,-0.5,2026-09-20T11:24:00,market_spreads_week2_2026.csv
2026,2,2026_02_WAS_DAL,2026-09-20,DAL,WAS,mybookieag,MyBookie.ag,us,-4.5,100,4.5,-120,4.5,0.4782608695652174,0.5217391304347826,4.5,0.0,2026-09-20T11:24:00,market_spreads_week2_2026.csv
2026,2,2026_02_WAS_DAL,2026-09-20,DAL,WAS,playnow_ca,PlayNow (CA),ca,-6.0,115,6.0,-141,6.0,0.4428925847652301,0.5571074152347699,4.5,1.5,2026-09-20T11:24:00,market_spreads_week2_2026.csv
2026,2,2026_02_WAS_DAL,2026-09-20,DAL,WAS,pointsbetca,PointsBet (CA - ON),ca,-3.5,-115,3.5,-105,3.5,0.5108342361863488,0.4891657638136512,4.5,-1.0,2026-09-20T11:24:00,market_spreads_week2_2026.csv
2026,2,2026_02_WAS_DAL,2026-09-20,DAL,WAS,proline_ca_on,PROLINE (CA - ON),ca,-4.0,-124,4.0,-124,4.0,0.5,0.5,4.5,-0.5,2026-09-20T11:24:00,market_spreads_week2_2026.csv
2026,2,2026_02_WAS_DAL,2026-09-20,DAL,WAS,sportsinteraction_ca_on,Sports Interaction (CA - ON),ca,-4.0,-108,4.0,-110,4.0,0.4978050921861282,0.5021949078138719,4.5,-0.5,2026-09-20T11:24:00,market_spreads_week2_2026.csv
2026,3,2026_03_ARI_SF,2026-09-27,SF,ARI,betano_ca_on,Betano (CA - ON),ca,-8.5,-118,8.5,-118,8.5,0.5,0.5,8.5,0.0,2026-09-24T07:54:27,market_spreads_week3_2026.csv
2026,3,2026_03_ARI_SF,2026-09-27,SF,ARI,betmgm,BetMGM,us,-8.5,-108,8.5,-110,8.5,0.4978050921861282,0.5021949078138719,8.5,0.0,2026-09-24T07:54:27,market_spreads_week3_2026.csv
2026,3,2026_03_ARI_SF,2026-09-27,SF,ARI,betmgm_ca_on,BetMGM (CA - ON),ca,-8.5,-108,8.5,-110,8.5,0.4978050921861282,0.5021949078138719,8.5,0.0,2026-09-24T07:54:27,market_spreads_week3_2026.csv
2026,3,2026_03_ARI_SF,2026-09-27,SF,ARI,betonlineag,BetOnline.ag,us,-9.0,-104,9.0,-116,9.0,0.48699271592091564,0.5130072840790844,8.5,0.5,2026-09-24T07:54:27,market_spreads_week3_2026.csv
2026,3,2026_03_ARI_SF,2026-09-27,SF,ARI,betrivers,BetRivers,us,-8.5,-112,8.5,-109,8.5,0.5032246968784934,0.49677530312150664,8.5,0.0,2026-09-24T07:54:27,market_spreads_week3_2026.csv
2026,3,2026_03_ARI_SF,2026-09-27,SF,ARI,betrivers_ca_on,BetRivers (CA - ON),ca,-8.5,-112,8.5,-109,8.5,0.5032246968784934,0.49677530312150664,8.5,0.0,2026-09-24T07:54:27,market_spreads_week3_2026.csv
2026,3,2026_03_ARI_SF,2026-09-27,SF,ARI,betus,BetUS,us,-9.0,100,9.0,-120,9.0,0.4782608695652174,0.5217391304347826,8.5,0.5,2026-09-24T07:54:27,market_spreads_week3_2026.csv
2026,3,2026_03_ARI_SF,2026-09-27,SF,ARI,bovada,Bovada,us,-8.5,-110,8.5,-110,8.5,0.5,0.5,8.5,0.0,2026-09-24T07:54:27,market_spreads_week3_2026.csv
